id,projectId,applicationId,roundId,token,voter,grantAddress,amount,amountUSD,coefficient,status,last_score_timestamp,type,success,rawScore,threshold
0x9d2099facdd8b7d2211ce747dee8683ab485a9048205be3126c6031449f06b49,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xe75a587a24251d722e95e2bc5f2c84dfda5da405,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1229500000000000000,1.03331735,1,DONE,2023-09-28T01:26:35.217911+00:00,ThresholdScoreCheck,true,31.476,20.00000
0xa32d5dec0043946d6750a5f4f7d1d8d8ab0bba3b175ad6d306b7b19bce61e6c0,0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,7,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xe75a587a24251d722e95e2bc5f2c84dfda5da405,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,1229500000000000000,1.03331735,1,DONE,2023-09-28T01:26:35.217911+00:00,ThresholdScoreCheck,true,31.476,20.00000
0x6eb76f1c387e3076f1876030828b2a3004015a328d221ec06ff1bea002af4088,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,6,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xe75a587a24251d722e95e2bc5f2c84dfda5da405,0x254b42CaCf7290e72e2C84c0337E36E645784Ce1,1229500000000000000,1.03331735,1,DONE,2023-09-28T01:26:35.217911+00:00,ThresholdScoreCheck,true,31.476,20.00000
0x5e4fbd7b0d56cc8d0aa2a255a6abf449140d116d4be880d45be2a0c33c53e8a9,0x5b3a280583450ea78e6faf90bc00d861e7014973666eb5b8c549f9b318b8f12d,10,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xc64f1e68a59e26007fd1b3693223c5c5af5c0769,0xB1b1dEbB6C65258d05842a1CFc9CCb5D8B868286,1219500000000000000,1.02491298,1,DONE,2023-09-17T09:32:14.375648+00:00,ThresholdScoreCheck,true,39.124,20.00000
0x7fd488b1ef869f6f93d849341f1692491e6e09a9bf71f2b03825e3aecc47a385,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xc64f1e68a59e26007fd1b3693223c5c5af5c0769,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1219500000000000000,1.02491298,1,DONE,2023-09-17T09:32:14.375648+00:00,ThresholdScoreCheck,true,39.124,20.00000
0x5da9eb930d7b09207234c44352d1e57ac35b14c1eeabcde8b083edc6d6510f38,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xc64f1e68a59e26007fd1b3693223c5c5af5c0769,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1219500000000000000,1.02491298,1,DONE,2023-09-17T09:32:14.375648+00:00,ThresholdScoreCheck,true,39.124,20.00000
0xf250ed68940cd6380a22871dcdbe0671cbdd7a7148c26cb9b51b013ee870e4f2,0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,7,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xc64f1e68a59e26007fd1b3693223c5c5af5c0769,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,1219500000000000000,1.02491298,1,DONE,2023-09-17T09:32:14.375648+00:00,ThresholdScoreCheck,true,39.124,20.00000
0xa55018d8f8e93cf03f60bbf4a2a17433996888f472b97dcb1b53a9f18e8bf043,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,6,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xc64f1e68a59e26007fd1b3693223c5c5af5c0769,0x254b42CaCf7290e72e2C84c0337E36E645784Ce1,1219500000000000000,1.02491298,1,DONE,2023-09-17T09:32:14.375648+00:00,ThresholdScoreCheck,true,39.124,20.00000
0x98e2bbf685470ec1c7505b6f132721e7a7e2aed77639daff65356e4865d26903,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,6,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x6e848eae0a4acaea5a33dcc76d6b3bec0250f8aa,0x254b42CaCf7290e72e2C84c0337E36E645784Ce1,1231000000000000000,1.034578,1,DONE,2023-09-18T09:28:54.183651+00:00,ThresholdScoreCheck,true,38.754,20.00000
0x1630e6b7bd292ba8cad356cb94014e0282df0500a2bf1a3b54d0f9b6d722e7d6,0x5b3a280583450ea78e6faf90bc00d861e7014973666eb5b8c549f9b318b8f12d,10,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x6e848eae0a4acaea5a33dcc76d6b3bec0250f8aa,0xB1b1dEbB6C65258d05842a1CFc9CCb5D8B868286,1231000000000000000,1.034578,1,DONE,2023-09-18T09:28:54.183651+00:00,ThresholdScoreCheck,true,38.754,20.00000
0x629975b9fd260b81375c574a1987dd154c3cc006493e93418b7fb459e1b3a9e0,0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,7,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x6e848eae0a4acaea5a33dcc76d6b3bec0250f8aa,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,1231000000000000000,1.034578,1,DONE,2023-09-18T09:28:54.183651+00:00,ThresholdScoreCheck,true,38.754,20.00000
0x3e0431442a5232c3c11eef47e379ed97409621321f404c7f3e25f39e41e5304a,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x6e848eae0a4acaea5a33dcc76d6b3bec0250f8aa,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1231000000000000000,1.034578,1,DONE,2023-09-18T09:28:54.183651+00:00,ThresholdScoreCheck,true,38.754,20.00000
0xf9c5ffbddb8f1aeffb7b247d617c6fd08c63cc71f6669665b5e768e450b263a7,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x6e848eae0a4acaea5a33dcc76d6b3bec0250f8aa,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1231000000000000000,1.034578,1,DONE,2023-09-18T09:28:54.183651+00:00,ThresholdScoreCheck,true,38.754,20.00000
0x1fada0407a9a286eead73bef1c19afdab1db7d5193dc4c8a6037bb199ac54dad,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,6,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x9729a03689d35caa386be217ff5828691e3ff7b6,0x254b42CaCf7290e72e2C84c0337E36E645784Ce1,1231400000000000000,1.03491418,1,DONE,2023-09-18T09:47:58.077325+00:00,ThresholdScoreCheck,true,35.996,20.00000
0x73d48ac5876a0fad381dfc172e5384aa99336ba4c9e047a9a1825c91eca12431,0x5b3a280583450ea78e6faf90bc00d861e7014973666eb5b8c549f9b318b8f12d,10,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x9729a03689d35caa386be217ff5828691e3ff7b6,0xB1b1dEbB6C65258d05842a1CFc9CCb5D8B868286,1231400000000000000,1.03491418,1,DONE,2023-09-18T09:47:58.077325+00:00,ThresholdScoreCheck,true,35.996,20.00000
0x2e4c2f107d770d1e41f295b20d9586b9d53f8699212c6e44e7b736f9254e8379,0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,7,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x9729a03689d35caa386be217ff5828691e3ff7b6,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,1231400000000000000,1.03491418,1,DONE,2023-09-18T09:47:58.077325+00:00,ThresholdScoreCheck,true,35.996,20.00000
0xa59c8dea6fbe6338f1bf25dfc771fe2ace94fdb93cadb72d606c3ed2b7b4160a,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x9729a03689d35caa386be217ff5828691e3ff7b6,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1231400000000000000,1.03491418,1,DONE,2023-09-18T09:47:58.077325+00:00,ThresholdScoreCheck,true,35.996,20.00000
0xf1a3c115856608edc18414d84225ff10f318ce5f4904a174e38b89901b4f1908,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x9729a03689d35caa386be217ff5828691e3ff7b6,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1231400000000000000,1.03491418,1,DONE,2023-09-18T09:47:58.077325+00:00,ThresholdScoreCheck,true,35.996,20.00000
0x3c059ef4f61361ae9fd04700b10dc872cc1802f46113b36eaf0026c7fdd89898,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xefe0cc2f7cdc55effa6b6b1378a8e2ca49b692c5,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1231600000000000000,1.03508227,1,DONE,2023-09-18T09:41:03.879015+00:00,ThresholdScoreCheck,true,37.484,20.00000
0x5623b80c0c18af01617885b48c9a8ec5d5e5cef7ed94f5f1a239bb57fd16f3b6,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xefe0cc2f7cdc55effa6b6b1378a8e2ca49b692c5,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1231600000000000000,1.03508227,1,DONE,2023-09-18T09:41:03.879015+00:00,ThresholdScoreCheck,true,37.484,20.00000
0x3590aac7ac5137ef2274398ab7877a47e77216314bbf59dc8f76d6a7c96b2fb7,0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,7,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xefe0cc2f7cdc55effa6b6b1378a8e2ca49b692c5,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,1231600000000000000,1.03508227,1,DONE,2023-09-18T09:41:03.879015+00:00,ThresholdScoreCheck,true,37.484,20.00000
0xc785a0ee9967669b75bc526ed7cd8d7d89ac556d807ac190082390caf8fb7a57,0x5b3a280583450ea78e6faf90bc00d861e7014973666eb5b8c549f9b318b8f12d,10,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xefe0cc2f7cdc55effa6b6b1378a8e2ca49b692c5,0xB1b1dEbB6C65258d05842a1CFc9CCb5D8B868286,1231600000000000000,1.03508227,1,DONE,2023-09-18T09:41:03.879015+00:00,ThresholdScoreCheck,true,37.484,20.00000
0x5b225c2ae9904a02d0acf54f0369e392a3352164cf66a237510ba4295305b109,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,6,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xefe0cc2f7cdc55effa6b6b1378a8e2ca49b692c5,0x254b42CaCf7290e72e2C84c0337E36E645784Ce1,1231600000000000000,1.03508227,1,DONE,2023-09-18T09:41:03.879015+00:00,ThresholdScoreCheck,true,37.484,20.00000
0xdc017a03785602bd499cacf2ad0afee3fd5106385505b7ef0aa2ee0df9a95ebe,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,6,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x67cdb2b891a9e8179bacd1009fbce3e3c4e27f86,0x254b42CaCf7290e72e2C84c0337E36E645784Ce1,1222960000000000000,1.02782089,1,DONE,2023-09-18T09:56:30.371138+00:00,ThresholdScoreCheck,true,38.065,20.00000
0x3b4d89c55af2d8fa8134f34a4728174eb43f128c8955d904b2fbe9d3b3c025f0,0x5b3a280583450ea78e6faf90bc00d861e7014973666eb5b8c549f9b318b8f12d,10,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x67cdb2b891a9e8179bacd1009fbce3e3c4e27f86,0xB1b1dEbB6C65258d05842a1CFc9CCb5D8B868286,1222960000000000000,1.02782089,1,DONE,2023-09-18T09:56:30.371138+00:00,ThresholdScoreCheck,true,38.065,20.00000
0xcef725ab0e1e03ccaf2e2540b56e2e1dab347cb05ab09e1844ffcdf834d571e4,0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,7,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x67cdb2b891a9e8179bacd1009fbce3e3c4e27f86,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,1222960000000000000,1.02782089,1,DONE,2023-09-18T09:56:30.371138+00:00,ThresholdScoreCheck,true,38.065,20.00000
0x32c4273c79204d3914f96b35d3c140f0390a71509ab07cdcb7ff207529d1d16c,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x67cdb2b891a9e8179bacd1009fbce3e3c4e27f86,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1222960000000000000,1.02782089,1,DONE,2023-09-18T09:56:30.371138+00:00,ThresholdScoreCheck,true,38.065,20.00000
0x40582a8004a6bb7baadf23122b97ff7e97c0bae8ad400e789e39454ea67437f0,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x67cdb2b891a9e8179bacd1009fbce3e3c4e27f86,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1222960000000000000,1.02782089,1,DONE,2023-09-18T09:56:30.371138+00:00,ThresholdScoreCheck,true,38.065,20.00000
0x2e728f80aa9f853b7991b851289923f313dbbb0e9a4ecacca2c1a1384a674d73,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x4f3212bbe661995dd6e6579b51c7c437e022b75a,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1200000000000000000,1.01071616,1,DONE,2023-08-21T02:48:42.653811+00:00,ThresholdScoreCheck,true,27.277,20.00000
0x088ae6b87d20afb26ca549633acc65df5086b0b1c81937739e2a24f7e24ba2b9,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x4f3212bbe661995dd6e6579b51c7c437e022b75a,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1200000000000000000,1.01071616,1,DONE,2023-08-21T02:48:42.653811+00:00,ThresholdScoreCheck,true,27.277,20.00000
0xb6b3e4fa10d262e2b2254b7fa5915779d0167879f82b9bc5145e1821d0b66e65,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xefbc53e0afdc9f649bc1ab692461df57e70a560f,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1000000000000000,1.58978109,1,DONE,2023-09-30T18:03:42.042465+00:00,ThresholdScoreCheck,true,47.883,20.00000
0xa88e58f21eb76f61aaf0a7e90ca2ac9ab61ca3bb82a5e3bf19670d48f48d058f,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xf9e1d1e9f22c96752356adfd377231528c7e851e,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1100000000000000000,0.918311,0,DONE,2023-09-19T22:39:06.835220+00:00,ThresholdScoreCheck,true,34.945,20.00000
0xf10e5a7d10bdb3bddbb0dd07fe932da77ec02d6dfb0b226e0f1ef8db9ede9592,0x5b3a280583450ea78e6faf90bc00d861e7014973666eb5b8c549f9b318b8f12d,10,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xf9e1d1e9f22c96752356adfd377231528c7e851e,0xB1b1dEbB6C65258d05842a1CFc9CCb5D8B868286,1100000000000000000,0.918311,0,DONE,2023-09-19T22:39:06.835220+00:00,ThresholdScoreCheck,true,34.945,20.00000
0xb44e9281154494e3721708d90829c93461b6d56558a2b7661506a859594ca183,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xf9e1d1e9f22c96752356adfd377231528c7e851e,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1100000000000000000,0.918311,0,DONE,2023-09-19T22:39:06.835220+00:00,ThresholdScoreCheck,true,34.945,20.00000
0x09d470f2fe76dac34648548faa447ee9640ad48d3475848aa8141266860fa130,0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,7,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0xf9e1d1e9f22c96752356adfd377231528c7e851e,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,1100000000000000000,0.918311,0,DONE,2023-09-19T22:39:06.835220+00:00,ThresholdScoreCheck,true,34.945,20.00000
0x5917d7d8212d6e01d0d55df49758573517d8ffbc3f7b43c19e94ba2512741e0a,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0x20a5cca59c410dd1ee457baf2732a74653e245ff182b0169662f9b71055ce3a5,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,6,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0x254b42CaCf7290e72e2C84c0337E36E645784Ce1,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0xb1ba38f761f340909702bf10598ba35d9391e3e84e7d5084c709b3c16d062bb2,0x5b3a280583450ea78e6faf90bc00d861e7014973666eb5b8c549f9b318b8f12d,10,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0xB1b1dEbB6C65258d05842a1CFc9CCb5D8B868286,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0xa33b4dbf7232a8694bf60e04dad80a9bf3c7af625d5de84d5c984ce704ec6d89,0x3d4b02ae19c13a9ed03afdcf875877dede7b6cedbf99db51ff5fc675af245fe2,16,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0xEa7CA3Bb3cB5cFFe49602E4A2C96B78e3c610699,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0x76057ac7bf4cf11590c579a23bff68d10fceb9d52bb4ae97086bb46a3694ca0f,0x5b3a280583450ea78e6faf90bc00d861e7014973666eb5b8c549f9b318b8f12d,10,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0xB1b1dEbB6C65258d05842a1CFc9CCb5D8B868286,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0x63c1f51f139ffc194db827bb735366952e9db291711b011c7d618672b8051c03,0x3d4b02ae19c13a9ed03afdcf875877dede7b6cedbf99db51ff5fc675af245fe2,16,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0xEa7CA3Bb3cB5cFFe49602E4A2C96B78e3c610699,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0xbf8c834e22aa9f87955ea6c1b068ede1c141f80a3f073aa68770d3da3a5baa99,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,6,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0x254b42CaCf7290e72e2C84c0337E36E645784Ce1,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0xc7d5b383172463522eaf49be30fa6d00863218377791dc150d272f0c0eee5293,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0x1cb02b63d706f68318246c768b9ae59a3721a2310fb3b3de4be433d49ebb6fda,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0xa4d8f7ed15d760a92e1c1bd8d2f9686ef279ee5f6b8019e566db7ce366d2260b,0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,7,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x0000000000000000000000000000000000000000,0xf313e60d353ad1b9454c874b1254f0efc30788f2,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,1000000000000000,1.59294414,1,DONE,2023-10-02T19:18:25.517970+00:00,ThresholdScoreCheck,true,20.819,20.00000
0x732d154e95edf9c4c986306c65a2e27eb83c24cc6fec9c736be2950030b111df,0x5b3a280583450ea78e6faf90bc00d861e7014973666eb5b8c549f9b318b8f12d,10,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x3fd3dcd7bda97a7627264adcad23e513517e8f35,0xB1b1dEbB6C65258d05842a1CFc9CCb5D8B868286,1215000000000000000,1.01997073,1,DONE,2023-09-30T22:16:18.116538+00:00,ThresholdScoreCheck,true,29.125,20.00000
0xc4767105ae9c4fb07f7fd5f524eda58b0a350f91d2c5fb78465ea577b8dd569b,0x3d4b02ae19c13a9ed03afdcf875877dede7b6cedbf99db51ff5fc675af245fe2,16,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x3fd3dcd7bda97a7627264adcad23e513517e8f35,0xEa7CA3Bb3cB5cFFe49602E4A2C96B78e3c610699,1215000000000000000,1.01997073,1,DONE,2023-09-30T22:16:18.116538+00:00,ThresholdScoreCheck,true,29.125,20.00000
0x04b40ef8c7c309919d13a430e33918d65bea949a935dea9e0e85cac9b97c8950,0x056b528cf9041276d95181ec89b7d8888dfe5a50fffffe48f829161a43e27feb,18,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x3fd3dcd7bda97a7627264adcad23e513517e8f35,0x02Ba9134b5Ec8442239acDF898d386c0C98bd0C4,1215000000000000000,1.01997073,1,DONE,2023-09-30T22:16:18.116538+00:00,ThresholdScoreCheck,true,29.125,20.00000
0xb5caec9497a8186764a24516230a788099f0438f4df5be1f57ef039ad2dead3e,0x653bad5dcbd26ba56981e11bebe6b2def733e401ad7882cd0bb69de874902853,17,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x3fd3dcd7bda97a7627264adcad23e513517e8f35,0x60aE11efbf989485519b59FC4eeCA83310a1Ee42,1215000000000000000,1.01997073,1,DONE,2023-09-30T22:16:18.116538+00:00,ThresholdScoreCheck,true,29.125,20.00000
0x771f8e14707fbb4bc088383daf8b144b5f29405be7c3ac8b5896060b0166a1a2,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,6,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x3fd3dcd7bda97a7627264adcad23e513517e8f35,0x254b42CaCf7290e72e2C84c0337E36E645784Ce1,1215000000000000000,1.01997073,1,DONE,2023-09-30T22:16:18.116538+00:00,ThresholdScoreCheck,true,29.125,20.00000
0x1ac763e5b54a3006f55ff52b9507376d09cccebe2844864a88de45b35e76eb6d,0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,7,0x1D16F0EEDF8CED25f288056dDCbB653D0f0451AD,0x912CE59144191C1204E64559FE8253a0e49E6548,0x3fd3dcd7bda97a7627264adcad23e513517e8f35,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,1215000000000000000,1.01997073,1,DONE,2023-09-30T22:16:18.116538+00:00,ThresholdScoreCheck,true,29.125,20.00000
